movieId,poster_path,overview,release_year,duration,language,tmdb_rating,vote_count
1844,/onEHQY4M22CluNfocJRGsVg0dK6.jpg,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.",1999,112,EN,6.227,2057
6552,/mCO4gU1lkViGXTkoRBEYrvjDIJu.jpg,"Anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch TV, and moon over Molly, the beautiful girl who lives next door. However, it turns out that the old cliché about idle hands being the devil's playground has a kernel of truth after all.",1999,92,EN,6.179,680
25471,/w3fOMjcR74WdZlYOyug6Q7H1XmU.jpg,Wang Bianlian is an aging street performer known as the King of Mask for his mastery of Sichuan Change Art in a true story. His wife left him with and infant son over 30 years ago. The son died from illness at age 10. This left Wang a melancholy loner aching for a male descendent to learn his rare and dying art.,1995,102,ZH,7.412,57
24584,/k7KCBnt1VXFhPjoTSt4MePr1MpI.jpg,"Sensitive rural town model student Steven Carter hides his gay feelings, except with his neighbor and best friend Linda. Suddenly his desperate search for partners leads to a blind date with golden boy John Dixon, bound for an Oxbridge career.",1998,111,EN,7.0,178
28519,/qKUUT3QKsShXloZiF88IdT5g64N.jpg,"Early 20th century England: while toasting his daughter Catherine's engagement, Arthur Winslow learns the royal naval academy expelled his 14-year-old son, Ronnie, for stealing five shillings. Father asks son if it is true; when the lad denies it, Arthur risks fortune, health, domestic peace, and Catherine's prospects to pursue justice.",1999,104,EN,6.682,74
3309,/iSXi0xvPUPwEI2xxWZrcKJXpUYc.jpg,A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,1945,111,EN,7.611,404
18462,/xQIBwbwwKVjdkHurv3r82BUdNSq.jpg,"After a comet wipes out most of life on Earth, two Valley Girls find themselves fighting against cannibal zombies and a sinister group of scientists.",1984,95,EN,6.215,391
28941,/snm8tScFpHymRFA3cwHEHHLlEX1.jpg,"A group of teenagers that work at the mall all get together for a late night party in one of the stores. When the mall goes on lock down before they can get out, the robot security system activates after a malfunction and goes on a killing spree. One by one the three bots try to rid the mall of the “intruders.” The only weapons the kids can use are the supplies in other stores, or if they can make it till morning when the mall opens back up.",1986,77,EN,5.851,373
18252,/pKPdD20G8fvlY6tFVjmJYdbgqQf.jpg,"His high school teacher issues an ultimatum: turn in a science project or flunk. So Mike Harlan scavenges a military base's junk pile for a suitable gizmo. He finds one... and unwittingly unleashes the awesome power and energy of the unknown. Twisted dimensions. Time warps. A fantastic realm where the past, present, and future collide in a whirling vortex of startling adventure and superlative special effects.",1985,94,EN,6.22,141
8592,/AonBXZe8GwnW8f1TWI2KcewOsfS.jpg,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,1990,105,EN,6.151,956
13852,/9QgKh1Cxb3be3qmYucPVI4Jj2Jd.jpg,"A Melbourne family is very happy living near the Melbourne airport. However, they are forced to leave their beloved home (by the Government and airport authorities) to make way for more runways. 'The Castle' is the story of how they fight to remain in their home.",1997,85,EN,7.132,205
10210,/5KTYh2gXmsHUzsRsrstBGy0QfXf.jpg,"The lovely Hermia is to wed Demetrius, but she truly cares for Lysander. Hermia's friend, Helena, is in love with Demetrius, while other romantic entanglements abound in the woods, with married fairy rulers Titania and Oberon toying with various lovers and each other.",1999,116,EN,6.388,375
564,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,1999,124,EN,6.94,9287
25232,/xKOdv0qSUFLcMpHftpk19M0G5DA.jpg,"When schoolteacher Kieran Johnson discovers that his father was not a French sailor (as he had been led to believe) but rather an Irish farmer, he looks to his mother for answers. When she refuses to provide any, Kieran travels to Ireland.",1999,119,EN,5.4,12
9460,/eEmG43S9o5C6XeFschoFQU4Bcub.jpg,"Tsui escapes from a super soldier project and plans to lead a peaceful life. However, when his former comrades go on a violent crime spree, he takes it upon himself to end their reign of terror.",1996,99,CN,6.2,276
17962,/bs2M1hqAQl5LeAOPPRV4drwouZS.jpg,"On a cold Monday morning, a group of counselors clock in at an old-fashioned social services office. Their task is to interview the recently deceased, record their personal details, then, over the course of the week, assist them in choosing a single memory to keep for eternity.",1999,118,JA,7.2,243
1893,/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",1999,136,EN,6.557,14892
44297,/ZV18CMRVkUT119mmkGCz6mj6AD.jpg,"While in exile in Italy, an African woman finds herself trying to get back home and free her imprisoned husband. But the only man that can help her do so is in love with her.",1998,93,IT,6.7,61
31342,/7w8QCvKDFn1cJ3sW3RGWcwlitgX.jpg,"In the sleepy New England town of Loblolly By The Sea, a letter has arrived that is going to wake things up. It is a love letter - ardent, sensual... and unsigned. As the letter falls into different hands, residents of the small town to eye one another with renewed interest - wondering who it's for and who it's from. Determined to find the letter's author, Helen MacFarquhar begins a quest that will open her life to a new chapter involving two decidedly different men: George, an old friend from her past, and Johnny, a young man very much in her present. Unexpectedly, one mysterious love note has the power to unlock some startling secrets, leaving a trail of wonderful surprises as it turns an entire town upside down.",1999,88,EN,5.1,67
8785,/r6LnCMQUwsHWPTNDuUuuKR5zgjt.jpg,"During the Napoleonic wars, a Spanish officer and an opposing officer find a book written by the former's grandfather.",1965,183,PL,7.9,135
15849,/vSKpbZVvzqQcw6htiyEinbCY9vq.jpg,An ancient Egyptian priest named Imhotep is revived when an archaeological expedition finds his mummy and one of the archaeologists accidentally reads an ancient life-giving spell. Imhotep escapes from the field site and searches for the reincarnation of the soul of his lover.,1932,73,EN,6.739,631
15660,/3Amv5uQfadEonn7SmYLfNnoeOSu.jpg,"Renowned film star Joan Crawford's abuse towards Christina, her adopted daughter, intensifies as her professional and romantic relationships turn sour.",1981,128,EN,6.388,209
18990,/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg,"One by one the archaeologists who discover the 4,000-year-old tomb of Princess Ananka are brutally murdered. Kharis, high priest in Egypt 40 centuries ago, has been brought to life by the power of the ancient gods and his sole purpose is to destroy those responsible for the desecration of the sacred tomb. But Isobel, wife of one of the explorers, resembles the beautiful princess, forcing the speechless and tormented monster to defy commands and abduct Isobel to an unknown fate.",1959,88,EN,6.684,234
1924,/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush: Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.,1978,143,EN,7.142,3923
9531,/A2YQEocqHaz9Lmj66P4gnRBvA5L.jpg,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",1983,125,EN,5.506,1727
8536,/3xk5cno9BHcnwc97XO9k21aI1Zi.jpg,"Three escaped criminals from the planet Krypton, who have the same powers on Earth as Superman, test the Man of Steel's mettle. Led by General Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who made himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",1980,127,EN,6.744,2318
11411,/aQ1d9OB0xtAenIL0Ke3xV17St4S.jpg,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",1987,90,EN,4.583,1280
138,/ueVSPt7vAba0XScHWTDWS5tNxYX.jpg,"British estate agent Renfield travels to Transylvania to meet the mysterious Count Dracula, who is interested in leasing a castle in London. After Dracula enslaves Renfield and drives him to insanity, the pair sail to London together and Dracula, a secret vampire, begins preying on London socialites.",1931,74,EN,7.152,1246
3035,/mu6wHwH0IwCCaEYtpqujuPJYat1.jpg,"Tampering with life and death, Henry Frankenstein pieces together salvaged body parts to bring a human monster to life; the mad scientist's dreams are shattered by his creation's violent rage as the monster awakens to a world in which he is unwelcome.",1931,70,EN,7.473,1623
53862,/83I7V7uLTPoUYKKcfzeAH1I5pvm.jpg,"Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real.",1999,94,EN,5.0,11
3076,/eitxewmvmZXY7qoKpiVhdaFmwMz.jpg,"Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.",1943,74,EN,6.213,204
3079,/r9PDkqKhzdo54aqnOL88wUJY49B.jpg,Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.,1957,83,EN,6.782,305
13666,/vG8fu5syTtQLzK1hQXyi3ugOPNF.jpg,"After his brother's death, Larry Talbot returns home to his father and the family estate. Events soon take a turn for the worse when Larry is bitten by a werewolf.",1941,70,EN,6.995,621
29794,/ffU0H9n2l8xkfHps7jDyysrLq1H.jpg,"When a young journalist dies in violent circumstances, her brother soon learns, by way of the mysterious Stefan Crosscoe, that his sister has succumbed to the werewolf curse.",1985,91,EN,4.966,208
30168,/jf65NC2N5JsKj5h8iM8bXRnVdI5.jpg,"Dan Aykroyd, John Candy, Gilda Radner and Cheech and Chong present this compilation of classic bad films from the 50's, 60's and 70's. Special features on gorilla pictures, anti-marijuana films and a special tribute to the worst film maker of all-time, Ed Wood.",1982,80,EN,5.2,26
36685,/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",1975,100,EN,7.453,2874
